number,AllEven,Last4Increasing,NumberDigitExceptFirst,NumberDigit,Lap doi,Taxi,XXX,YYY,TuQuy
0865341586,False,False,6,7,False,False,False,False,False
0865341634,False,False,6,7,False,False,False,False,False
0865341766,False,False,7,8,False,False,False,False,False
0865341974,False,False,8,9,False,False,False,False,False
0865342086,False,False,7,7,False,False,False,False,False
0865342099,False,False,8,8,False,False,False,False,False
0865342168,False,False,7,8,False,False,False,False,False
0865342179,False,False,9,10,False,False,False,False,False
0865342347,False,False,7,8,False,False,False,False,False
0865342889,False,False,7,8,False,False,False,False,False
0865343038,False,False,6,6,False,False,False,False,False
0865343099,False,False,7,7,False,False,False,False,False
0865343414,False,False,6,7,False,False,False,False,False
0865343425,False,False,6,7,False,False,False,False,False
0865343450,False,False,6,6,False,False,False,False,False
0865343463,False,False,5,6,False,False,False,False,False
0865343464,False,False,5,6,False,False,False,False,False
0865343473,False,False,6,7,False,False,False,False,False
0865343477,False,False,6,7,False,False,False,False,False
0865343495,False,False,6,7,False,False,False,False,False
0865343533,False,False,5,6,False,False,False,False,False
0865343537,False,False,6,7,False,False,False,False,False
0865343599,False,False,6,7,False,False,False,False,False
0865344086,False,False,6,6,False,False,False,False,False
0865344407,False,False,7,7,False,False,False,False,False
0865344410,False,False,7,7,False,False,False,False,False
0865344414,False,False,6,7,False,False,False,False,False
0865344478,False,False,6,7,False,False,False,False,False
0865344479,False,False,7,8,False,False,False,False,False
0865344492,False,False,7,8,False,False,False,False,False
0865344494,False,False,6,7,False,False,False,False,False
0865344734,False,False,6,7,False,False,False,False,False
0865344766,False,False,6,7,False,False,False,False,False
0865345003,False,False,6,6,False,False,False,False,False
0865345005,False,False,6,6,False,False,False,False,False
0865345033,False,False,6,6,False,False,False,False,False
0865345049,False,False,7,7,False,False,False,False,False
0865345202,False,False,7,7,False,False,False,False,False
0865345203,False,False,7,7,False,False,False,False,False
0865345208,False,False,7,7,False,False,False,False,False
0865345352,False,False,6,7,False,False,False,False,False
0865345439,False,False,6,7,False,False,False,False,False
0865345450,False,False,6,6,False,False,False,False,False
0865345609,False,False,7,7,False,False,False,False,False
0865345647,False,False,6,7,False,False,False,False,False
0865345660,False,False,6,6,False,False,False,False,False
0865345701,False,False,8,8,False,False,False,False,False
0865345725,False,False,7,8,False,False,False,False,False
0865345734,False,False,6,7,False,False,False,False,False
0865345831,False,False,6,7,False,False,False,False,False
0865345878,False,False,6,7,False,False,False,False,False
0865346146,False,False,6,7,False,False,False,False,False
0865346179,False,False,8,9,False,False,False,False,False
0865346399,False,False,6,7,False,False,False,False,False
0865346546,False,False,5,6,False,False,False,False,False
0865347039,False,False,8,8,False,False,False,False,False
0865347066,False,False,7,7,False,False,False,False,False
0865347166,False,False,7,8,False,False,False,False,False
0865347388,False,False,6,7,False,False,False,False,False
0865347484,False,False,6,7,False,False,False,False,False
0865347557,False,False,6,7,False,False,False,False,False
0865347586,False,False,6,7,False,False,False,False,False
0865347739,False,False,7,8,False,False,False,False,False
0865347966,False,False,7,8,False,False,False,False,False
0865348008,False,False,6,6,False,False,False,False,False
0865348039,False,False,7,7,False,False,False,False,False
0865348139,False,False,7,8,False,False,False,False,False
0865348199,False,False,7,8,False,False,False,False,False
0865348639,False,False,6,7,False,False,False,False,False
0865348799,False,False,7,8,False,False,False,False,False
0865348934,False,False,6,7,False,False,False,False,False
0865349049,False,False,7,7,False,False,False,False,False
0865349354,False,False,6,7,False,False,False,False,False
0865349434,False,False,6,7,False,False,False,False,False
0865349479,False,False,7,8,False,False,False,False,False
0865349634,False,False,6,7,False,False,False,False,False
0865349838,False,False,6,7,False,False,False,False,False
0865350086,False,False,5,5,False,False,False,False,False
0865350139,False,False,7,7,False,False,False,False,False
0865350786,False,False,6,6,False,False,False,False,False
0865351232,False,False,6,7,False,False,False,False,False
0865351235,False,False,6,7,False,False,False,False,False
0865351266,False,False,6,7,False,False,False,False,False
0865351439,False,False,7,8,False,False,False,False,False
0865351639,False,False,6,7,False,False,False,False,False
0865351739,False,False,7,8,False,False,False,False,False
0865352068,False,False,6,6,False,False,False,False,False
0865352139,False,False,7,8,False,False,False,False,False
0865352166,False,False,6,7,False,False,False,False,False
0865352343,False,False,6,7,False,False,False,False,False
0865352346,False,False,6,7,False,False,False,False,False
0865352348,False,False,6,7,False,False,False,False,False
0865353036,False,False,5,5,False,False,False,False,False
0865353088,False,False,5,5,False,False,False,False,False
0865353138,False,False,5,6,False,False,False,False,False
0865353527,False,False,6,7,False,False,False,False,False
0865353529,False,False,6,7,False,False,False,False,False
0865353572,False,False,6,7,False,False,False,False,False
0865353653,False,False,4,5,False,False,False,False,False
0865353786,False,False,5,6,False,False,False,False,False
0865354139,False,False,7,8,False,False,False,False,False
0865354199,False,False,7,8,False,False,False,False,False
0865354235,False,False,6,7,False,False,False,False,False
0865354366,False,False,5,6,False,False,False,False,False
0865354379,False,False,7,8,False,False,False,False,False
0865354439,False,False,6,7,False,False,False,False,False
0865354515,False,False,6,7,False,False,False,False,False
0865354560,False,False,6,6,False,False,False,False,False
0865354562,False,False,6,7,False,False,False,False,False
0865354786,False,False,6,7,False,False,False,False,False
0865355005,False,False,5,5,False,False,False,False,False
0865355099,False,False,6,6,False,False,False,False,False
0865355445,False,False,5,6,False,False,False,False,False
0865355466,False,False,5,6,False,False,False,False,False
0865355560,False,False,5,5,False,False,False,False,False
0865355571,False,False,6,7,False,False,False,False,False
0865355573,False,False,5,6,False,False,False,False,False
0865355639,False,False,5,6,False,False,False,False,False
0865355735,False,False,5,6,False,False,False,False,False
0865356039,False,False,6,6,False,False,False,False,False
0865356360,False,False,5,5,False,False,False,False,False
0865356545,False,False,5,6,False,False,False,False,False
0865356638,False,False,4,5,False,False,False,False,False
0865356723,False,False,6,7,False,False,False,False,False
0865356734,False,False,6,7,False,False,False,False,False
0865356796,False,False,6,7,False,False,False,False,False
0865357007,False,False,6,6,False,False,False,False,False
0865357188,False,False,6,7,False,False,False,False,False
0865357257,False,False,6,7,False,False,False,False,False
0865357499,False,False,7,8,False,False,False,False,False
0865357566,False,False,5,6,False,False,False,False,False
0865357739,False,False,6,7,False,False,False,False,False
0865357838,False,False,5,6,False,False,False,False,False
0865357890,False,False,7,7,False,False,False,False,False
0865358079,False,False,7,7,False,False,False,False,False
0865358139,False,False,6,7,False,False,False,False,False
0865359059,False,False,6,6,False,False,False,False,False
0865359199,False,False,6,7,False,False,False,False,False
0865359585,False,False,5,6,False,False,False,False,False
0865360139,False,False,7,7,False,False,False,False,False
0865360166,False,False,6,6,False,False,False,False,False
0865360330,False,False,5,5,False,False,False,False,False
0865360399,False,False,6,6,False,False,False,False,False
0865360436,False,False,6,6,False,False,False,False,False
0865360646,False,False,6,6,False,False,False,False,False
0865360788,False,False,6,6,False,False,False,False,False
0865360939,False,False,6,6,False,False,False,False,False
0865361061,False,False,6,6,False,False,False,False,False
0865361068,False,False,6,6,False,False,False,False,False
0865361088,False,False,6,6,False,False,False,False,False
0865361117,False,False,6,7,False,False,False,False,False
0865361139,False,False,6,7,False,False,False,False,False
0865361279,False,False,8,9,False,False,False,False,False
0865361299,False,False,7,8,False,False,False,False,False
0865361561,False,False,5,6,False,False,False,False,False
0865361639,False,False,6,7,False,False,False,False,False
0865362062,False,False,6,6,False,False,False,False,False
0865362179,False,False,8,9,False,False,False,False,False
0865362221,False,False,6,7,False,False,False,False,False
0865362225,False,False,5,6,False,False,False,False,False
0865362442,False,False,6,7,False,False,False,False,False
0865362639,False,False,6,7,False,False,False,False,False
0865362679,False,False,7,8,False,False,False,False,False
0865362766,False,False,6,7,False,False,False,False,False
0865363035,False,False,5,5,False,False,False,False,False
0865363079,False,False,7,7,False,False,False,False,False
0865363086,False,False,5,5,False,False,False,False,False
0865363163,False,False,5,6,False,False,False,False,False
0865363430,False,False,6,6,False,False,False,False,False
0865363443,False,False,5,6,False,False,False,False,False
0865363466,False,False,5,6,False,False,False,False,False
0865363479,False,False,7,8,False,False,False,False,False
0865363488,False,False,5,6,False,False,False,False,False
0865363553,False,False,4,5,False,False,False,False,False
0865363623,False,False,5,6,False,False,False,False,False
0865363624,False,False,6,7,False,False,False,False,False
0865363634,False,False,5,6,False,False,False,False,False
0865364179,False,False,8,9,False,False,False,False,False
0865364299,False,False,7,8,False,False,False,False,False
0865364447,False,False,6,7,False,False,False,False,False
0865364479,False,False,7,8,False,False,False,False,False
0865364586,False,False,5,6,False,False,False,False,False
0865364736,False,False,6,7,False,False,False,False,False
0865364764,False,False,6,7,False,False,False,False,False
